modified_id,keyword,cluster
8956,mouthfeel nice creamy nice body tapers hoppy middle finish,taste
8956,pours clear apricot colered small light head,appearance
8956,decent double ipa worthy drinking,style
8956,smells dried apricots,taste
8956,overall,style
3722,operating word `` dark '' specialty worry asking one old bar,appearance
5490,pitch black lasting nicely lacing dark brown head,appearance
5490,creamy coffee finish touch lime,ingredients
5490,taste medium sweet bitter,finish
5490,oily creamy texture,taste
5490,aroma heavy coffee,ingredients
8233,nice notes lemon grass,aroma
8233,nice spice finish,finish
8233,hop tart fruit,ingredients
8233,like,style
8233,bread,ingredients
8373,light body slightly oily texture average carbonation,carbonation
8373,aroma little spicy touches lemon grass,aroma
8373,light gold pour frothy,appearance
8373,white head,taste
8373,taste bitter,finish
9170,light spicy hop notes,ingredients
9170,golden color decent,appearance
9170,white head,taste
9170,taste toast,ingredients
9170,malt grain,taste
6481,frothy white head great retention leaves lacing,appearance
6481,pours clear gold finger,appearance
6481,flavor orange flesh peel,taste
6481,aroma citrus blooms flesh,aroma
6481,possibly yeast related tartness,ingredients
1545,smells dark baked bread roasted malts earthiness spice hops hints dark fruits chocolate,taste
1545,thick tan head soon settles lasting ring partial coat,appearance
1545,exceptional black beer notably less sweet classic schwarzbier,taste
1545,sure let warm bit coming standard refrigeration,taste
1545,roasted malts dominate flavor could porter,style
7130,ounce bottle poured hazy light yellow color aromas citrus,appearance
7130,light spiciness aftertaste,finish
7130,decent witbeer overall,taste
7130,light wheat,ingredients
7130,spice,aroma
1226,upon tasting starts sweet slight grassy taste ending light hop bitterness lingers,ingredients
1226,pours gigantic white head dissipates slowly,appearance
1226,lots pressure behind cork one,taste
1226,almost popped removing metal fastener,taste
1226,smells hay bread,ingredients
1378,taste slightly bitter hop menagerie thin malty backbone oddly dry finish,ingredients
1378,brown tap bubbly brown head dissipates leaves good lacing,appearance
1378,roasted malt underneath,style
1378,pours opaque black,appearance
1378,better black ipas,style
1968,syrupy middle slightly dry finish little slickness,taste
1968,fruity tart yeast notes little bread dough,taste
1968,hints nuts coriander sweet bread spices,taste
1968,additionally labeled xmas ale side,taste
1968,dark fruit light woody notes,taste
2225,citrus hop notes made nice ipa like tingle,ingredients
2225,head faded quickly left real lace,appearance
2225,looked like protein clumps,appearance
2225,mostly picked grapefruit hoppiness,ingredients
2225,although bottle month old,packaging
6393,pours slightly hazy golden brown tap minimal head lacing,appearance
6393,easy drink abv,style
6393,taste boozy,ingredients
6393,tart fruit,taste
6393,pretty good,style
5275,tasted de cam framboise lou pepe framboise,appearance
5275,seedy offset cut nice layers funk,taste
5275,white foam surface ringing glass,appearance
5275,dry finish touch oak,taste
5275,avoiding excesses elegant balance,style
6818,taste overly sweet fake vanilla extremely cloying despite thin body,style
6818,aroma nice coffee note imitation vanilla scent,ingredients
6818,pours black light coming around curves glass,appearance
6818,half finger tan head,appearance
6818,good retention,appearance
8299,nice chocolate upfront blends coconut finish bit chew,ingredients
8299,finally somebody nailed almond joy flavor,ingredients
8299,also malty nut flavors well,taste
8299,tap renos east,place_of_service
8299,delicious,taste
8649,hints wheat tart lemony finish,taste
8649,aftertaste imitation lemony flavor,taste
8649,white head dissipates quickly,appearance
8649,pretty good style beer,taste
8649,honey cut light beer,taste
8205,aroma offers bourbon coconut booze well modest degree spicy oak bourbon booze end draw,style
8205,aged barrel long enough wipe away beery goodness non barrel aged bigfoot,style
8205,pours mahogany colored body nuanced copper hues supporting white head foam,appearance
8205,taste almost pure booze bourbon struggle search finding anything,style
8205,base beers great aroma flavor go,taste
8338,flavor caramel sweet fruity almost woody hop notes,ingredients
8338,clear deep reddish amber half finger,appearance
8338,sugary oily texture,taste
8338,orange whiff grass,aroma
8338,good retention lacings,appearance
8810,think would difficult finish four ounce sampler due heavy sweetness,packaging
8810,cherry initial flavor heavily sweet finish average duration,finish
8810,initial head fair lacing fully diminishing longevity,appearance
8810,four ounce sampler tap beer junction,place_of_service
8810,creamy texture soft carbonation,carbonation
6687,pours super brown plenty light brown head thin lacing,appearance
6687,nose stouty flavor like saison,taste
6687,nose milk chocolate leather,taste
6687,flavor adds roast,style
6687,interesting take style,style
6721,first baltic porter,style
6721,aroma roasted malts,style
6721,anything else compare,style
6721,taste sweeter expected,taste
6721,good expected,style
8988,pours hazy gold medium white head,appearance
8988,similar flavor strange aftertaste,finish
8988,wheat spices,ingredients
8988,aromas lemon,aroma
8988,bottle,taste
5570,final decent bitterness perfect duration leaving great astringency throat,finish
5570,white head good lasting,appearance
5570,fresh light notes resins,taste
5570,flavor strong bittery,finish
5570,caramel pine,aroma
7531,tried back back cucapa green card,style
7531,though sierra nevada bit lighter colour,style
7531,unusual barley wine usually malty sweetness,taste
7531,reddish brown light white head,appearance
7531,mexican barley wine,taste
1143,pours rich amber color small lingering head,appearance
1143,taste followed earth hop goodness,ingredients
1143,fruit nice balanced bittering,taste
1143,aroma fruit sweet malt,taste
1143,tap keg cowboy,place_of_service
5880,pours mostly clean golden hue great frothy head good lace,appearance
5880,taste sourd without breaking enamel teeth,finish
5880,pound pound aka cost per ounce,taste
5880,lively crisp works many foods,taste
5880,lovely balance wild yeast notes,ingredients
8697,thin cream colored head,appearance
8697,dark pour oz bottle,appearance
8697,malty sweet,taste
8697,extremely solid,style
8987,lot floral citrusy thought would,taste
8987,lot flavor,taste
8987,easy palate,palate
8146,dark brown black clear thin head,appearance
8146,mild nutty bitter sweet chocolate finish,ingredients
8146,nice sweet chocolate lactose nose,taste
8146,medium body medium,taste
8146,chocolatey lactose,ingredients
1945,pours filtered dark brown amber medium beige head good retention,appearance
1945,tastes like dunkelweizen abbey dubbel ever,taste
1945,taste sweet savory slight tartness finish,finish
1945,aroma consists roasted malts,style
1945,dark overripe fruits,taste
9422,surprisingly really good something id want normal basis good beer say,taste
9422,tastes like alcohol infused childhood,alcohol
9422,peanut butter understated subtle,taste
9422,want take forefront,style
5888,light tan head moderate retention,appearance
5888,flavors tar dark chocolate,ingredients
5888,medium bodied average,taste
5888,black faint ruby,appearance
5888,dark brown,appearance
8875,pours dark golden appearance tan,appearance
8875,home picked rjs fort collins,taste
8875,aroma intense bit enigma,aroma
8875,tons spicy yeast,ingredients
8875,bit goopy,taste
8084,sort orange pledge layered alcohol,taste
8084,thin white head,appearance
8084,smell orange peel,taste
8084,taste sweet,taste
8084,look copper,appearance
9152,going say pliny better,taste
9152,balance hops good perfect,ingredients
9152,good hop aroma,ingredients
9152,good ipa,style
9152,great beer,taste
9809,decent head disappears quickly,appearance
9809,light amber color,appearance
9809,taste weak,taste
9809,metallic aftertaste,finish
9809,aroma toast,taste
5113,murky brown color,appearance
5113,bottle marked blend,taste
5113,mainly acidic scent,taste
5113,bottle matt,taste
5113,tart taste,finish
5662,pours slightly hazy reddish amber large long lasting beige head,appearance
5662,yeast fruity balanced earthy floral hops ending,ingredients
5662,overly bitter good caramel malt background,ingredients
5662,aroma taste earthy floral hops,ingredients
5662,good head retention lacing throughout,appearance
9386,pours jet black dense creamy grayish tan head sticks around,appearance
9386,nose odd mix burnt malts,aroma
9386,acetobacter wheat tangy sour,ingredients
9386,sure working together,style
9386,draft pike street,taste
8169,belgian strong ale pours slightly hazy medium light orange gold color ml cork caged bottle,appearance
8169,large sized white foamy head good retention long lasting lacing,appearance
8169,medium bodied golden belgian strong ale,style
8169,estery golden ale nice spiciness finish,style
8169,estery slightly spicy,taste
9672,thin dense brown head,appearance
9672,smells like chocolate milk,ingredients
9672,taste chocolate coffee,ingredients
9672,nice hints vanilla,style
9672,rich satisfying,taste
9435,taste slightly sweet malty citrus pine hop bitterness,ingredients
9435,white creamy head nice lacing,appearance
9435,aroma citrus pine hops,ingredients
9435,pours hazy orange inches,appearance
9435,good,taste
2195,basically black pour cappuccino colored thick frothy head fingers tall,appearance
2195,typical malt backbone syrupy sweet slightly bitter rooty,taste
2195,rated via beer buddy iphone,taste
2195,oz bottle local sams club,packaging
2195,finish light roasted nut flavor,style
7452,sticky mouthfeel high carbonation slight alcohol backend,carbonation
7452,orange fluffy white head great lacing,appearance
7452,tap denver winter brew fest,place_of_service
7452,somewhat bready grassy dry,ingredients
7452,biscuit touch grass citrus,aroma
